ID|Komunikat|Kod_Źródło|Kod_Wynik|Miasto_Źródło|Miasto_Wynik|Ulica_Źródło|Ulica_Wynik|Budynek_Źródło|Budynek_Wynik|Lokal_Źródło|Lokal_Wynik|Wojewodztwo_Źródło|Wojewodztwo_Wynik|Powiat_Źródło|Powiat_Wynik|Gmina_Źródło|Gmina_Wynik
A1228872|Nie znaleziono ulicy '3-go Maja w miejscowości ZABRZE'|41-800|41-800|ZABRZE|Zabrze|*|3-go Maja|19|19|||*|ŚLĄSKIE|*|Zabrze|*|Zabrze
A1353890|Nie znaleziono ulicy '3-goMaja w miejscowości ZABRZE'|41-800|41-800|ZABRZE|Zabrze|*|3-goMaja|89|89|||*|ŚLĄSKIE|*|Zabrze|*|Zabrze
A1348631|Nie znaleziono ulicy '30-Lecia w miejscowości KLUCZE'|32-310|32-310|KLUCZE|Klucze|*|30-Lecia|8|8|60|60|*|MAŁOPOLSKIE|*|olkuski|*|Klucze
A22579|Nie znaleziono ulicy '6-go Września w miejscowości STARACHOWICE'|27-200|27-200|STARACHOWICE|Starachowice|*|6-go Września|68A|68A|||ŚWIĘTOKRZYSKIE|ŚWIĘTOKRZYSKIE|STARACHOWICKI|starachowicki|STARACHOWICE|Starachowice
A1351071|Nie znaleziono ulicy '61ngrot w miejscowości TRZYCIĄŻ'|32-353|32-353|TRZYCIĄŻ|Trzyciąż|*|61ngrot|42|42|||MAŁOPOLSKIE|MAŁOPOLSKIE|*|olkuski|*|Trzyciąż
A2421|Nie znaleziono ulicy 'A 10 w miejscowości WĘGRZCE'|32-086|32-086|WĘGRZCE|Węgrzce|*|A 10|28|28|||MAŁOPOLSKIE|MAŁOPOLSKIE|KRAKOWSKI|krakowski|ZIELONKI|Zielonki
A1353298|Nie znaleziono ulicy 'A.Fredry w miejscowości ODRZYKOŃ'|38-406|38-406|ODRZYKOŃ|Odrzykoń|*|A.Fredry|9|9|||PODKARPACKIE|PODKARPACKIE|KROŚNIEŃSKI|krośnieński|WOJASZÓWKA|Wojaszówka
A1351594|Nie znaleziono ulicy 'A.Grottgera w miejscowości WIELICZKA'|32-020|32-020|WIELICZKA|Wieliczka|*|A.Grottgera|58|58|||*|MAŁOPOLSKIE|*|wielicki|*|Wieliczka
A1250481|Nie znaleziono ulicy 'A.Krajowej w miejscowości KARCZEW'|05-480|05-480|KARCZEW|Karczew|*|A.Krajowej|24b|24b|||*|MAZOWIECKIE|*|otwocki|*|Karczew
A1188688|Nie znaleziono ulicy 'A.Krzywoń w miejscowości KRAKÓW'|31-464|31-464|KRAKÓW|Kraków|*|A.Krzywoń|14|14|||*ŁÓDZKIE|MAŁOPOLSKIE|*WIELUŃSKI|Kraków|*WIERZCHLAS|Kraków
A1346383|Nie znaleziono ulicy 'A.Kunickiego w miejscowości BIELSKO BIAŁA'|43-300|43-300|BIELSKO BIAŁA|Bielsko-Biała|*|A.Kunickiego|16|16|44|44|ŚLĄSKIE|ŚLĄSKIE|BIELSKO-BIAŁA|Bielsko-Biała|BIELSKO-BIAŁA|Bielsko-Biała
A1350595|Nie znaleziono ulicy 'A.struga w miejscowości OŚWIĘCIM'|32-600|32-600|OŚWIĘCIM|Oświęcim|*|A.struga|||||*|MAŁOPOLSKIE|*|oświęcimski|*|Oświęcim
A1211286|Nie znaleziono ulicy 'A.Struga w miejscowości RADOM'|26-600|26-600|RADOM|Radom|*|A.Struga|60|60|||*|MAZOWIECKIE|*|Radom|*|Radom
A1187548|Nie znaleziono ulicy 'A.Struga w miejscowości SZCZECIN'|70-777|70-777|SZCZECIN|Szczecin|*|A.Struga|82 C|82 C|||*ŁÓDZKIE|ZACHODNIOPOMORSKIE|*WIELUŃSKI|Szczecin|*WIERZCHLAS|Szczecin
A1353351|Nie znaleziono ulicy 'Al. 29-go Listopada w miejscowości KRAKÓW'|31-425|31-425|KRAKÓW|Kraków|*|Al. 29-go Listopada|44B|44B|3|3|MAŁOPOLSKIE|MAŁOPOLSKIE|KRAKÓW|Kraków|KRAKÓW|Kraków
A9182|Nie znaleziono ulicy 'Al. Płk. Beliny-Prażmowskiego w miejscowości KRAKÓW'|31-514|31-514|KRAKÓW|Kraków|*|Al. Płk. Beliny-Prażmowskiego|54|54|1|1|MAŁOPOLSKIE|MAŁOPOLSKIE|KRAKÓW|Kraków|KRAKÓW|Kraków
A40365|Nie znaleziono ulicy 'al.F.Focha w miejscowości KRAKOW'|30-111|30-111|*KRAKOW|Kraków|*|al.F.Focha|25|25|4|4|MAŁOPOLSKIE|MAŁOPOLSKIE|KRAKÓW|Kraków|KRAKÓW|Kraków
A1238324|Nie znaleziono ulicy 'Al.J.Pawła w miejscowości STALOWA WOLA'|37-450|37-450|STALOWA WOLA|Stalowa Wola|*|Al.J.Pawła|20|20|24|24|PODKARPACKIE|PODKARPACKIE|STALOWOWOLSKI|stalowowolski|STALOWA WOLA|Stalowa Wola
A10072|Nie znaleziono ulicy 'al.Puszkina w miejscowości KRAKOW'|30-111|30-111|*KRAKOW|Kraków|*|al.Puszkina|1|1|||*ŁÓDZKIE|MAŁOPOLSKIE|*WIELUŃSKI|Kraków|*WIERZCHLAS|Kraków
A1342612|Nie znaleziono ulicy 'Al.Solidarności w miejscowości WARSZAWA'|03-402|03-402|WARSZAWA|Warszawa|*|Al.Solidarności|61|61|||*|MAZOWIECKIE|*|Warszawa|*|Warszawa
A1233829|Nie znaleziono ulicy 'Al.St.Zjednoczonych w miejscowości WARSZAWA'|04-036|04-036|WARSZAWA|Warszawa|*|Al.St.Zjednoczonych|46|46|24|24|*|MAZOWIECKIE|*|Warszawa|*|Warszawa
A1360391|Nie znaleziono ulicy 'al.Tysiąclecia w miejscowości OLKUSZ'|32-300|32-300|OLKUSZ|Olkusz|*|al.Tysiąclecia|1|1|||*|MAŁOPOLSKIE|*|olkuski|*|Olkusz
A10400|Nie znaleziono ulicy 'al.W.Korfantego w miejscowości KATOWICE'|40-156|40-156|KATOWICE|Katowice|*|al.W.Korfantego|125 a|125 a|||*ŁÓDZKIE|ŚLĄSKIE|*WIELUŃSKI|Katowice|*WIERZCHLAS|Katowice
A39015|Nie znaleziono ulicy 'Al.W.Korfantego w miejscowości KATOWICE'|40-156|40-156|KATOWICE|Katowice|*|Al.W.Korfantego|125a|125a|||*ŁÓDZKIE|ŚLĄSKIE|*WIELUŃSKI|Katowice|*WIERZCHLAS|Katowice
A14332|Nie znaleziono ulicy 'AL.W.Korfantego w miejscowości KATOWICE'|40-157|40-157|KATOWICE|Katowice|*|AL.W.Korfantego|193|193|||*ŁÓDZKIE|ŚLĄSKIE|*WIELUŃSKI|Katowice|*WIERZCHLAS|Katowice
A1228568|Nie znaleziono ulicy 'Aleja Solidarności w miejscowości WARSZAWA'|00-898|00-898|WARSZAWA|Warszawa|*|Aleja Solidarności|129|129|131|131|*|MAZOWIECKIE|*|Warszawa|*|Warszawa
A29504|Nie znaleziono ulicy 'Aleje Niepodległości w miejscowości WARSZAWA'|00-608|00-608|WARSZAWA|Warszawa|*|Aleje Niepodległości|188|188|B|B|*|MAZOWIECKIE|*|Warszawa|*|Warszawa
A1218422|Nie znaleziono ulicy 'Armii Krakow w miejscowości KRAKOW'|30-432|30-432|*KRAKOW|Kraków|*|Armii Krakow|47|47|||MAŁOPOLSKIE|MAŁOPOLSKIE|KRAKÓW|Kraków|KRAKÓW|Kraków
A1176247|Nie znaleziono ulicy 'Armii KRAKÓW w miejscowości KRAKOW'|30-866|30-866|*KRAKOW|Kraków|*|Armii KRAKÓW|48|48|||MAŁOPOLSKIE|MAŁOPOLSKIE|KRAKÓW|Kraków|KRAKÓW|Kraków
A3099|Nie znaleziono ulicy 'Armii Kraków w miejscowości Kraków'|30-433|30-433|Kraków|Kraków|*|Armii Kraków|50a|50a|||*ŁÓDZKIE|MAŁOPOLSKIE|*WIELUŃSKI|Kraków|*WIERZCHLAS|Kraków
A2645|Nie znaleziono ulicy 'Armii Kraków w miejscowości KRAKÓW'|30-432|30-432|KRAKÓW|Kraków|*|Armii Kraków|29|29|2|2|MAŁOPOLSKIE|MAŁOPOLSKIE|KRAKÓW|Kraków|KRAKÓW|Kraków
A21716|Nie znaleziono ulicy 'Armii Kraków w miejscowości KRAKÓW'|30-432|30-432|KRAKÓW|Kraków|*|Armii Kraków|65|65|||MAŁOPOLSKIE|MAŁOPOLSKIE|KRAKÓW|Kraków|KRAKÓW|Kraków
A1205590|Nie znaleziono ulicy 'Armii Ludowej w miejscowości OPOCZNO'|26-300|26-300|OPOCZNO|Opoczno|*|Armii Ludowej|76|76|1|1|*MAŁOPOLSKIE|ŁÓDZKIE|*KRAKÓW|opoczyński|*KRAKÓW|Opoczno
A1190476|Nie znaleziono ulicy 'Armii Ludowej w miejscowości POREBA'|42-480|42-480|*POREBA|Poręba|*|Armii Ludowej|99|99|||*ŁÓDZKIE|ŚLĄSKIE|*|zawierciański|*|Poręba
A1353212|Nie znaleziono ulicy 'B. Chrobrego w miejscowości RZESZÓW'|35-077|35-077|RZESZÓW|Rzeszów|*|B. Chrobrego|6|6|3|3|*|PODKARPACKIE|*|Rzeszów|*|Rzeszów
A1353213|Nie znaleziono ulicy 'B. Chrobrego w miejscowości RZESZÓW'|35-077|35-077|RZESZÓW|Rzeszów|*|B. Chrobrego|6|6|3|3|*|PODKARPACKIE|*|Rzeszów|*|Rzeszów
A1205043|Nie znaleziono ulicy 'B.Chrobrego w miejscowości KATOWICE'|40-881|40-881|KATOWICE|Katowice|*|B.Chrobrego|13|13|150|150|*MAŁOPOLSKIE|ŚLĄSKIE|*KRAKÓW|Katowice|*KRAKÓW|Katowice
A1254686|Nie znaleziono ulicy 'B.Chrobrego w miejscowości WODZISŁAW ŚL.'|44-313|44-313|*WODZISŁAW ŚL.|Wodzisław Śląski|*|B.Chrobrego|396|396|||ŚLĄSKIE|ŚLĄSKIE|WODZISŁAWSKI|wodzisławski|WODZISŁAW ŚLĄSKI|Wodzisław Śląski
A1212256|Nie znaleziono ulicy 'B.Chrobrego w miejscowości WOJCIESZÓW'|58-579|58-579|WOJCIESZÓW|Wojcieszów|*|B.Chrobrego|71B|71B|||*|DOLNOŚLĄSKIE|*|złotoryjski|*|Wojcieszów
A1298555|Nie znaleziono ulicy 'B.Głowackiego w miejscowości SKAWINA'|32-050|32-050|SKAWINA|Skawina|*|B.Głowackiego|10B|10B|||*|MAŁOPOLSKIE|*|krakowski|*|Skawina
A2562|Nie znaleziono ulicy 'B.Prażmowskiego w miejscowości Kraków'|31-514|31-514|Kraków|Kraków|*|B.Prażmowskiego|11a|11a|2|2|MAŁOPOLSKIE|MAŁOPOLSKIE|KRAKÓW|Kraków|KRAKÓW|Kraków
A10394|Nie znaleziono ulicy 'B.Prażmowskiego w miejscowości KRAKÓW'|31-514|31-514|KRAKÓW|Kraków|*|B.Prażmowskiego|52|52|||*ŁÓDZKIE|MAŁOPOLSKIE|*WIELUŃSKI|Kraków|*WIERZCHLAS|Kraków
A1171288|Nie znaleziono ulicy 'B.Prażmowskiego w miejscowości KRAKÓW'|31-514|31-514|KRAKÓW|Kraków|*|B.Prażmowskiego|22|22|2|2|MAŁOPOLSKIE|MAŁOPOLSKIE|KRAKÓW|Kraków|KRAKÓW|Kraków
A1347522|Nie znaleziono ulicy 'B.Prusa w miejscowości ALWERNIA'|32-566|32-566|ALWERNIA|Alwernia|*|B.Prusa|39|39|||*|MAŁOPOLSKIE|*|chrzanowski|*|Alwernia
A15455|Nie znaleziono ulicy 'B.Prusa w miejscowości Krakow'|31-107|31-107|*Krakow|Kraków|*|B.Prusa|21|21|15|15|*ŁÓDZKIE|MAŁOPOLSKIE|*WIELUŃSKI|Kraków|*WIERZCHLAS|Kraków
A7874|Nie znaleziono ulicy 'B.Prusa w miejscowości Kraków'|30-109|30-109|Kraków|Kraków|*|B.Prusa|2|2|7|7|MAŁOPOLSKIE|MAŁOPOLSKIE|KRAKÓW|Kraków|KRAKÓW|Kraków
A1266663|Nie znaleziono ulicy 'B.Prusa w miejscowości KRAKÓW'|30-109|30-109|KRAKÓW|Kraków|*|B.Prusa|15|15|4|4|MAŁOPOLSKIE|MAŁOPOLSKIE|KRAKÓW|Kraków|KRAKÓW|Kraków
A1237895|Nie znaleziono ulicy 'B.Prusa w miejscowości PRUSZKÓW'|05-800|05-800|PRUSZKÓW|Pruszków|*|B.Prusa|41|41|||*|MAZOWIECKIE|*|pruszkowski|*|Pruszków
A29435|Nie znaleziono ulicy 'B.Prusa w miejscowości TARNÓW'|33-100|33-100|TARNÓW|Tarnów|*|B.Prusa|9a|9a|4|4|MAŁOPOLSKIE|MAŁOPOLSKIE|*TARNOWSKI|Tarnów|TARNÓW|Tarnów
A3219|Nie znaleziono ulicy 'Batalionu Skała AK w miejscowości KRAKÓW'|31-273|31-273|KRAKÓW|Kraków|*|Batalionu Skała AK|2a|2a|19|19|MAŁOPOLSKIE|MAŁOPOLSKIE|KRAKÓW|Kraków|KRAKÓW|Kraków
A1298|Nie znaleziono ulicy 'Batalionu Skała AK w miejscowości KRAKÓW'|31-273|31-273|KRAKÓW|Kraków|*|Batalionu Skała AK|6|6|30|30|MAŁOPOLSKIE|MAŁOPOLSKIE|KRAKÓW|Kraków|KRAKÓW|Kraków
A1245075|Nie znaleziono ulicy 'Batalionu Skała AK w miejscowości KRAKÓW'|32-730|32-730|KRAKÓW|Kraków|*|Batalionu Skała AK|4a|4a|1|1|MAŁOPOLSKIE|MAŁOPOLSKIE|KRAKÓW|Kraków|KRAKÓW|Kraków
A1192872|Nie znaleziono ulicy 'Batalionu Skała AK w miejscowości KRAKÓW'|30-833|30-833|KRAKÓW|Kraków|*|Batalionu Skała AK|2a|2a|12a|12a|MAŁOPOLSKIE|MAŁOPOLSKIE|KRAKÓW|Kraków|KRAKÓW|Kraków
A1179894|Nie znaleziono ulicy 'Batalionu Skąła AK w miejscowości KRAKÓW'|31-273|31-273|KRAKÓW|Kraków|*|Batalionu Skąła AK|10|10|22|22|MAŁOPOLSKIE|MAŁOPOLSKIE|KRAKÓW|Kraków|KRAKÓW|Kraków
A1353309|Nie znaleziono ulicy 'Biała w miejscowości TYCZYN'|36-020|36-020|TYCZYN|Tyczyn|*|Biała|429B|429B|||*|PODKARPACKIE|*|rzeszowski|*|Tyczyn
A1348557|Nie znaleziono ulicy 'Biała Woda w miejscowości TĘGOBORZE'|33-312|33-312|TĘGOBORZE|Tęgoborze|*|Biała Woda|65|65|||*|MAŁOPOLSKIE|*|nowosądecki|*|Łososina Dolna
A1346433|Nie znaleziono ulicy 'Białego Zagłębia w miejscowości CHĘCINY'|||CHĘCINY|Chęciny|*|Białego Zagłębia|1.|1.|||*|LUBUSKIE|*|krośnieński|*|Gubin
A17759|Nie znaleziono ulicy 'Biczana w miejscowości KRAKÓW'|31-410|31-410|KRAKÓW|Kraków|*|Biczana|2|2|1|1|MAŁOPOLSKIE|MAŁOPOLSKIE|KRAKÓW|Kraków|KRAKÓW|Kraków
A38778|Nie znaleziono ulicy 'Bitwy Warszawskiej 1920r w miejscowości WARSZAWA'|02-366|02-366|WARSZAWA|Warszawa|*|Bitwy Warszawskiej 1920r|11|11|||*|MAZOWIECKIE|*|Warszawa|*|Warszawa
A1353335|Nie znaleziono ulicy 'Bobrówka w miejscowości JAŚWIŁY'|19-124|19-124|JAŚWIŁY|Jaświły|*|Bobrówka|23|23|||*|PODLASKIE|*|moniecki|*|Jaświły
A1349648|Nie znaleziono ulicy 'Boh. Monte Cassino w miejscowości BIŁOGRAJ'|23-400|23-400|*BIŁOGRAJ|Biłgoraj|*|Boh. Monte Cassino|18|18|8|8|LUBELSKIE|LUBELSKIE|*|biłgorajski|*|Biłgoraj
A1347877|Nie znaleziono ulicy 'Boh. Warszawy w miejscowości BUSKO-ZDRÓJ'|28-100|28-100|BUSKO-ZDRÓJ|Busko-Zdrój|*|Boh. Warszawy|116|116|||*|ŚWIĘTOKRZYSKIE|*|buski|*|Busko-Zdrój
A1349286|Nie znaleziono ulicy 'Boh. Westerplatte w miejscowości BRZESKO'|32-800|32-800|BRZESKO|Brzesko|*|Boh. Westerplatte|7|7|35|35|*|MAŁOPOLSKIE|*|brzeski|*|Brzesko
A1350928|Nie znaleziono ulicy 'Borelowskiego w miejscowości BIŁGORAJ'|23-400|23-400|BIŁGORAJ|Biłgoraj|*|Borelowskiego|3|3|||*|LUBELSKIE|*|biłgorajski|*|Biłgoraj
A11077|Nie znaleziono ulicy 'Boya-Żeleńskiego w miejscowości KATOWICE'|40-750|40-750|KATOWICE|Katowice|*|Boya-Żeleńskiego|95|95|||*ŁÓDZKIE|ŚLĄSKIE|*WIELUŃSKI|Katowice|*WIERZCHLAS|Katowice
A1353404|Nie znaleziono ulicy 'Brzegi w miejscowości WĘGRZCE WLK.'|32-002|32-002|*WĘGRZCE WLK.|Węgrzce Wielkie|*|Brzegi|100|100|||*|MAŁOPOLSKIE|*|wielicki|*|Wieliczka
A19241|Nie znaleziono ulicy 'Brzezie w miejscowości KRAKÓW'|32-080|32-080|KRAKÓW|Kraków|*|Brzezie|20|20|||MAŁOPOLSKIE|MAŁOPOLSKIE|KRAKÓW|Kraków|KRAKÓW|Kraków
A1191962|Nie znaleziono ulicy 'Brzezie w miejscowości ZABIERZOW'|32-080|32-080|*ZABIERZOW|Zabierzów|*|Brzezie|114|114|||*ŁÓDZKIE|MAŁOPOLSKIE|*WIELUŃSKI|krakowski|*WIERZCHLAS|Zabierzów
A1195390|Nie znaleziono ulicy 'Brzezie w miejscowości ZABIERZÓW'|32-080|32-080|ZABIERZÓW|Zabierzów|*|Brzezie|20|20|||MAŁOPOLSKIE|MAŁOPOLSKIE|*KRAKÓW|krakowski|*KRAKÓW|Zabierzów
A1353209|Nie znaleziono ulicy 'Brzezie w miejscowości ZABIERZÓW'|32-080|32-080|ZABIERZÓW|Zabierzów|*|Brzezie|174|174|||*|MAŁOPOLSKIE|*|krakowski|*|Zabierzów
A1223811|Nie znaleziono ulicy 'Brzezinka w miejscowości RUDAWA'|32-064|32-064|RUDAWA|Rudawa|*|Brzezinka|118|118|||MAŁOPOLSKIE|MAŁOPOLSKIE|*KRAKÓW|krakowski|*KRAKÓW|Zabierzów
A1191204|Nie znaleziono ulicy 'Buczyna w miejscowości CHROSTOWA'|32-742|32-742|CHROSTOWA|Chrostowa|*|Buczyna|1|1|||*ŁÓDZKIE|MAŁOPOLSKIE|*WIELUŃSKI|bocheński|*WIERZCHLAS|Łapanów
A1348858|Nie znaleziono ulicy 'Budzyń w miejscowości WOLBROM'|32-340|32-340|WOLBROM|Wolbrom|*|Budzyń|11a|11a|||*|MAŁOPOLSKIE|*|olkuski|*|Wolbrom
A1205055|Nie znaleziono ulicy 'Celiny w miejscowości POTOK'|28-126|28-126|POTOK|Potok|*|Celiny|7|7|||*MAŁOPOLSKIE|KUJAWSKO-POMORSKIE|*KRAKÓW|włocławski|*KRAKÓW|Włocławek
A1350666|Nie znaleziono ulicy 'Centralna w miejscowości SUŁKOWICE'|32-440|32-440|SUŁKOWICE|Sułkowice|*|Centralna|246|246|||*|MAŁOPOLSKIE|*|myślenicki|*|Sułkowice
A2849|Nie znaleziono ulicy 'CHAŁUBIŃSKIEGO w miejscowości SWOSZOWICE'|30-698|30-698|SWOSZOWICE|Swoszowice|*|CHAŁUBIŃSKIEGO|13|13|||*MAŁOPOLSKIE|ŚWIĘTOKRZYSKIE|*KRAKÓW|kazimierski|*KRAKÓW|Czarnocin
A1344266|Nie znaleziono ulicy 'Cienista w miejscowości WESOŁA'|05-077|05-077|WESOŁA|Wesoła|*|Cienista|34|34|||*|MAZOWIECKIE|*|siedlecki|*|Mokobody
A1247981|Nie znaleziono ulicy 'Cmentarna w miejscowości POCZESNA-ZAWODZIE'|42-262|42-262|*POCZESNA-ZAWODZIE|Poczesna|*|Cmentarna|61|61|||ŚLĄSKIE|ŚLĄSKIE|*CZĘSTOCHOWA|częstochowski|*CZĘSTOCHOWA|Poczesna
A1348475|Nie znaleziono ulicy 'Czarny Potok w miejscowości KRYNICA'|33-380|33-380|KRYNICA|Krynica|*|Czarny Potok|23|23|74|74|*|LUBELSKIE|*|chełmski|*|Dubienka
A1253738|Nie znaleziono ulicy 'Czarny Potok w miejscowości KRYNICA'|33-400|33-400|KRYNICA|Krynica|*|Czarny Potok|11|11|1|1|*MAŁOPOLSKIE|LUBELSKIE|*NOWY SĄCZ|chełmski|*NOWY SĄCZ|Dubienka
A1349495|Nie znaleziono ulicy 'Dąbrówka w miejscowości BRATUCICE DĄBRÓWKA'|32-712|32-712|*BRATUCICE DĄBRÓWKA|Bratucice|*|Dąbrówka|183|183|||MAŁOPOLSKIE|MAŁOPOLSKIE|*|bocheński|*|Rzezawa
A1360435|Nie znaleziono ulicy 'Dąbskiego w miejscowości DĄBROWA GÓRNICZA'|41-310|41-310|DĄBROWA GÓRNICZA|Dąbrowa Górnicza|*|Dąbskiego|11|11|57|57|ŚLĄSKIE|ŚLĄSKIE|DĄBROWA GÓRNICZA|Dąbrowa Górnicza|DĄBROWA GÓRNICZA|Dąbrowa Górnicza
A1350645|Nie znaleziono ulicy 'Dembowskiego w miejscowości TRZEBINIA'|32-541|32-541|TRZEBINIA|Trzebinia|*|Dembowskiego|10|10|||*|ŚLĄSKIE|*|żywiecki|*|Świnna
A1345273|Nie znaleziono ulicy 'Długosza w miejscowości NOWOGARD'|72-200|72-200|NOWOGARD|Nowogard|*|Długosza|12D|12D|||*|ZACHODNIOPOMORSKIE|*|goleniowski|*|Nowogard
A1350604|Nie znaleziono ulicy 'Dobieszyn w miejscowości JEDLICZE'|38-460|38-460|JEDLICZE|Jedlicze|*|Dobieszyn|34a|34a|||*|PODKARPACKIE|*|krośnieński|*|Jedlicze
A1351003|Nie znaleziono ulicy 'Dobra w miejscowości STASZÓW'|28-200|28-200|STASZÓW|Staszów|*|Dobra|69|69|||*|ŚWIĘTOKRZYSKIE|*|staszowski|*|Staszów
A1353476|Nie znaleziono ulicy 'Dobrowoda w miejscowości BUSKO ZDRÓJ'|28-100|28-100|BUSKO ZDRÓJ|Busko-Zdrój|*|Dobrowoda|8|8|||*|ŚWIĘTOKRZYSKIE|*|buski|*|Busko-Zdrój
A1350835|Nie znaleziono ulicy 'dole w miejscowości PRZECŁAW'|39-320|39-320|PRZECŁAW|Przecław|*|dole|281|281|||*|PODKARPACKIE|*|mielecki|*|Przecław
A1344476|Nie znaleziono ulicy 'Dowbusza w miejscowości LWÓW'|||*LWÓW|Klwów|*|Dowbusza|16a|16a|2|2|*|MAZOWIECKIE|*|przysuski|*|Klwów
A1352075|Nie znaleziono ulicy 'E. Orzeszkowej w miejscowości ZAMOŚĆ'|22-400|22-400|ZAMOŚĆ|Zamość|*|E. Orzeszkowej|5|5|53|53|LUBELSKIE|LUBELSKIE|*|Zamość|*|Zamość
A1344704|Nie znaleziono ulicy 'E.Kwiatkowskiego w miejscowości KRAKÓW'|30-134|30-134|KRAKÓW|Kraków|*|E.Kwiatkowskiego|22|22|||MAŁOPOLSKIE|MAŁOPOLSKIE|KRAKÓW|Kraków|KRAKÓW|Kraków
A1189380|Nie znaleziono ulicy 'E.Plater w miejscowości WALCZ'|78-600|78-600|*WALCZ|Wałcz|*|E.Plater|12|12|||*ŁÓDZKIE|ZACHODNIOPOMORSKIE|*|wałecki|*|Wałcz
A1280401|Nie znaleziono ulicy 'E.Plater w miejscowości WAŁCZ'|78-600|78-600|WAŁCZ|Wałcz|*|E.Plater|12|12|||ZACHODNIOPOMORSKIE|ZACHODNIOPOMORSKIE|WAŁECKI|wałecki|WAŁCZ|Wałcz
A1290153|Nie znaleziono ulicy 'E.Plater w miejscowości WARSZAWA'|00-118|00-118|WARSZAWA|Warszawa|*|E.Plater|47|47|9|9|*|MAZOWIECKIE|*|Warszawa|*|Warszawa
A1191625|Nie znaleziono ulicy 'F.Konecznego w miejscowości KRAKÓW'|31-216|31-216|KRAKÓW|Kraków|*|F.Konecznego|8|8|1U|1U|*ŁÓDZKIE|MAŁOPOLSKIE|*WIELUŃSKI|Kraków|*WIERZCHLAS|Kraków
A3082|Nie znaleziono ulicy 'F.Nullo w miejscowości KRAKÓW'|31-545|31-545|KRAKÓW|Kraków|*|F.Nullo|20|20|17|17|MAŁOPOLSKIE|MAŁOPOLSKIE|KRAKÓW|Kraków|KRAKÓW|Kraków
A2484|Nie znaleziono ulicy 'F.Nullo w miejscowości KRAKÓW'|31-543|31-543|KRAKÓW|Kraków|*|F.Nullo|10|10|56a|56a|MAŁOPOLSKIE|MAŁOPOLSKIE|KRAKÓW|Kraków|KRAKÓW|Kraków
A1245241|Nie znaleziono ulicy 'F.Parnickiego w miejscowości KRAKÓW'|31-619|31-619|KRAKÓW|Kraków|*|F.Parnickiego|11|11|3|3|MAŁOPOLSKIE|MAŁOPOLSKIE|KRAKÓW|Kraków|KRAKÓW|Kraków
A1172671|Nie znaleziono ulicy 'F.Perla w miejscowości DABROWA GORNICZA'|41-301|41-301|*DABROWA GORNICZA|Dąbrowa Górnicza|*|F.Perla|10|10|||*ŁÓDZKIE|ŚLĄSKIE|*WIELUŃSKI|Dąbrowa Górnicza|*WIERZCHLAS|Dąbrowa Górnicza
A1189413|Nie znaleziono ulicy 'F.Zubrzyckiego w miejscowości KRAKOW'|30-611|30-611|*KRAKOW|Kraków|*|F.Zubrzyckiego|7|7|9|9|*ŁÓDZKIE|MAŁOPOLSKIE|*WIELUŃSKI|Kraków|*WIERZCHLAS|Kraków
A25475|Nie znaleziono ulicy 'Folwarki w miejscowości STOPNICA'|28-130|28-130|STOPNICA|Stopnica|*|Folwarki|22|22|||ŚWIĘTOKRZYSKIE|ŚWIĘTOKRZYSKIE|BUSKI|buski|*BUSKO-ZDRÓJ|Stopnica
A1351151|Nie znaleziono ulicy 'Fr.Bielowicza w miejscowości ŚWIĄTNIKI GÓRNE'|32-040|32-040|ŚWIĄTNIKI GÓRNE|Świątniki Górne|*|Fr.Bielowicza|79|79|||MAŁOPOLSKIE|MAŁOPOLSKIE|*|krakowski|*|Świątniki Górne
A8628|Nie znaleziono ulicy 'Fr.Nullo w miejscowości Kraków'|31-543|31-543|Kraków|Kraków|*|Fr.Nullo|12|12|5|5|MAŁOPOLSKIE|MAŁOPOLSKIE|KRAKÓW|Kraków|KRAKÓW|Kraków
A1183710|Nie znaleziono ulicy 'Fr.Nullo w miejscowości KRAKÓW'|||KRAKÓW|Kraków|*|Fr.Nullo|12|12|5|5|*ŁÓDZKIE|MAŁOPOLSKIE|*WIELUŃSKI|Kraków|*WIERZCHLAS|Kraków
A1247226|Nie znaleziono ulicy 'Fr.Nullo w miejscowości KRAKÓW'|31-543|31-543|KRAKÓW|Kraków|*|Fr.Nullo|16|16|31|31|MAŁOPOLSKIE|MAŁOPOLSKIE|KRAKÓW|Kraków|KRAKÓW|Kraków
A1190506|Nie znaleziono ulicy 'G.F.Nika w miejscowości KRAKÓW'|31-209|31-209|KRAKÓW|Kraków|*|G.F.Nika|15|15|75|75|*ŚWIĘTOKRZYSKIE|MAŁOPOLSKIE|*BUSKI|Kraków|*BUSKO-ZDRÓJ|Kraków
A11071|Nie znaleziono ulicy 'G.Morcinka w miejscowości KACZYCE'|43-417|43-417|KACZYCE|Kaczyce|*|G.Morcinka|17|17|||*ŁÓDZKIE|ŚLĄSKIE|*WIELUŃSKI|cieszyński|*WIERZCHLAS|Zebrzydowice
A1218532|Nie znaleziono ulicy 'G.Morcinka w miejscowości SKOCZOW'|43-430|43-430|*SKOCZOW|Skoczów|*|G.Morcinka|15|15|42|42|*MAŁOPOLSKIE|ŚLĄSKIE|*KRAKÓW|cieszyński|*KRAKÓW|Skoczów
